mean_inter_arrival_ms,std_inter_arrival_ms,mean_payload_size,std_payload_size,decrypt_failure_rate,duplicate_payload_count,frame_rate_per_second,chat_frame_fraction,file_frame_fraction,control_frame_fraction,label,session_id
141.24399423599243,33.95045590579462,76.0,26.795522013948524,0.0,0.0,8.849933809656237,1.0,0.0,0.0,normal,6beedcafbd2e
150.38190947638617,41.117765128984495,73.8,27.14700720153144,0.0,0.0,7.388595576288942,1.0,0.0,0.0,normal,6beedcafbd2e
150.3979894849989,41.095971774060516,73.8,27.14700720153144,0.0,0.0,7.387805614395771,1.0,0.0,0.0,normal,6beedcafbd2e
140.08721283503942,42.0417517542147,74.73333333333333,26.39057070664108,0.0,0.0,7.6482967270555875,1.0,0.0,0.0,normal,6beedcafbd2e
140.11720248631067,42.043768800089964,74.73333333333333,26.39057070664108,0.0,0.0,7.646659742105891,1.0,0.0,0.0,normal,6beedcafbd2e
138.88810810289885,44.81799851850407,71.55,24.352566599847336,0.0,0.0,7.578989974919228,1.0,0.0,0.0,normal,6beedcafbd2e
138.90931480809263,44.81247061078209,71.55,24.352566599847336,0.0,0.0,7.577832922159399,1.0,0.0,0.0,normal,6beedcafbd2e
133.96566792538292,42.43345203040051,67.15,22.865421491850963,0.0,0.0,7.85747270363083,1.0,0.0,0.0,normal,6beedcafbd2e
133.9774257258365,42.43831721742707,67.15,22.865421491850963,0.0,0.0,7.8567831352530355,1.0,0.0,0.0,normal,6beedcafbd2e
127.69899870219983,42.79128601962011,62.8,20.492925608609426,0.0,0.0,8.243068384601477,1.0,0.0,0.0,normal,6beedcafbd2e
127.73030682613975,42.76438171175803,62.8,20.492925608609426,0.0,0.0,8.241047916530562,1.0,0.0,0.0,normal,6beedcafbd2e
134.85174430044074,46.16549891006998,63.45,21.50226732230813,0.0,0.0,7.805843257037707,1.0,0.0,0.0,normal,6beedcafbd2e
134.8562617050974,46.183983201703,63.45,21.50226732230813,0.0,0.0,7.805581777502144,1.0,0.0,0.0,normal,6beedcafbd2e
140.1834487915039,50.05213724634438,59.4,22.694492724006853,0.0,0.0,8.916887198710143,1.0,0.0,0.0,mitm,fcb53d631ad8
140.25229215621948,50.091729444803846,59.4,22.694492724006853,0.2,0.0,8.912510311116286,1.0,0.0,0.0,mitm,fcb53d631ad8
151.54110060797797,49.78021452041249,64.2,22.12600280213306,0.0,0.0,7.332077612300355,1.0,0.0,0.0,mitm,fcb53d631ad8
151.58700942993164,49.83630672024261,64.2,22.12600280213306,0.1,0.0,7.329857058923655,1.0,0.0,0.0,mitm,fcb53d631ad8
146.58093452453613,46.77299451295572,73.6,23.081883227616704,0.0,0.0,7.309467461808448,1.0,0.0,0.0,mitm,fcb53d631ad8
146.59035205841064,46.828849493401556,73.6,23.081883227616704,0.26666666666666666,0.0,7.308997873213704,1.0,0.0,0.0,mitm,fcb53d631ad8
115.20105600357056,28.903997378624602,50.6,6.829348431585549,0.0,0.0,10.850594980320817,1.0,0.0,0.0,normal,58862509a5c2
115.31645059585571,28.830616765254078,50.6,6.829348431585549,0.0,0.0,10.839737032670367,1.0,0.0,0.0,normal,58862509a5c2
126.24467743767633,36.42432318986968,56.0,14.979986648859203,0.0,0.0,8.801251139159016,1.0,0.0,0.0,normal,58862509a5c2
126.31787194146051,36.45091614364444,56.0,14.979986648859203,0.0,0.0,8.796151281158643,1.0,0.0,0.0,normal,58862509a5c2
129.27351679120744,36.50372143145973,55.93333333333333,19.18147254224474,0.0,0.0,8.288074758258952,1.0,0.0,0.0,normal,58862509a5c2
129.3008668082101,36.58540902567102,55.93333333333333,19.18147254224474,0.0,0.0,8.286321645606632,1.0,0.0,0.0,normal,58862509a5c2
107.7272891998291,26.11232031595825,63.0,24.883729623993265,0.0,0.0,11.60337375315653,1.0,0.0,0.0,normal,90f6bfa6926d
107.79225826263428,26.117146543711545,63.0,24.883729623993265,0.0,0.0,11.596380112515995,1.0,0.0,0.0,normal,90f6bfa6926d
145.7041104634603,45.77681247135326,67.7,23.56289455903073,0.0,0.0,7.625804842271459,1.0,0.0,0.0,normal,90f6bfa6926d
145.74456214904785,45.71916816150977,67.7,23.56289455903073,0.0,0.0,7.62368828536338,1.0,0.0,0.0,normal,90f6bfa6926d
154.53522545950753,39.55981896491357,69.73333333333333,23.06069286807219,0.0,0.0,6.933232007412544,1.0,0.0,0.0,normal,90f6bfa6926d
154.54815115247453,39.49741055779064,69.73333333333333,23.06069286807219,0.0,0.0,6.932652143936154,1.0,0.0,0.0,normal,90f6bfa6926d
150.97321962055406,37.1666188880612,71.8,21.8073382144635,0.0,0.0,6.972306622280308,1.0,0.0,0.0,normal,90f6bfa6926d
150.9861569655569,37.09921173525269,71.8,21.8073382144635,0.0,0.0,6.971709195747632,1.0,0.0,0.0,normal,90f6bfa6926d
146.3850548392848,40.312472822383256,72.95,23.061819095639443,0.0,0.0,7.190840486435215,1.0,0.0,0.0,normal,90f6bfa6926d
146.32484787388853,40.082444564591995,72.95,23.061819095639443,0.0,0.0,7.193799236713296,1.0,0.0,0.0,normal,90f6bfa6926d
104.06047105789185,59.326701362187784,63.2,23.18965286501719,0.0,0.0,12.012246218879683,1.0,0.0,0.0,mitm,8ae4c801f5c8
104.12847995758057,59.30458507935191,63.2,23.18965286501719,0.6,0.0,12.004400722158048,1.0,0.0,0.0,mitm,8ae4c801f5c8
128.46186425950793,50.47993185011985,63.0,19.72815247305231,0.0,0.0,8.64934599475014,1.0,0.0,0.0,mitm,8ae4c801f5c8
128.49810388353137,50.45538184053935,63.0,19.72815247305231,0.4,0.0,8.646906666562213,1.0,0.0,0.0,mitm,8ae4c801f5c8
124.48855808803013,54.21059873778478,65.2,17.026254236717286,0.0,0.0,8.606642954856362,1.0,0.0,0.0,mitm,8ae4c801f5c8
124.53321048191616,54.18064179494731,65.2,17.026254236717286,0.4,0.0,8.603556973134944,1.0,0.0,0.0,mitm,8ae4c801f5c8
126.16388421309621,47.79309089560407,66.1,17.262386856978964,0.0,0.0,8.343366927174092,1.0,0.0,0.0,mitm,8ae4c801f5c8
126.17273079721551,47.77222781231682,66.1,17.262386856978964,0.4,0.0,8.342781933119568,1.0,0.0,0.0,mitm,8ae4c801f5c8
130.67728281021118,30.3465051351452,75.4,23.052982453470094,0.0,0.0,9.565549368021635,1.0,0.0,0.0,replay,dcbad444b36a
130.79625368118286,30.48574876123675,75.4,23.052982453470094,0.0,0.0,9.556848646803655,1.0,0.0,0.0,replay,dcbad444b36a
108.14778010050456,45.24786095845039,71.3,21.396495040076072,0.0,1.0,10.274007567039531,1.0,0.0,0.0,replay,dcbad444b36a
130.89532322353787,41.259304787786895,72.1,20.49121763097547,0.0,0.0,8.488547059955682,1.0,0.0,0.0,replay,dcbad444b36a
117.09094047546387,53.87120640113255,74.93333333333334,20.59277111566635,0.0,2.0,9.150396837516961,1.0,0.0,0.0,replay,dcbad444b36a
133.76763888767786,37.25679288978587,77.26666666666667,18.43716054301445,0.0,0.0,8.00962460231678,1.0,0.0,0.0,replay,dcbad444b36a
118.90427689803273,55.084097714224505,78.75,19.856673941020436,0.0,3.0,8.852764647398349,1.0,0.0,0.0,replay,dcbad444b36a
133.0527757343493,41.27247102173365,76.7,19.61147623204332,0.0,0.0,7.911383833502527,1.0,0.0,0.0,replay,dcbad444b36a
107.78796045403732,57.68048461300885,77.55,18.82412016536231,0.0,3.0,9.765762099156047,1.0,0.0,0.0,replay,dcbad444b36a
151.33118629455566,33.209766985796804,85.0,13.19090595827292,0.0,1.0,8.260029083278061,1.0,0.0,0.0,replay,89a46c3c5a94
156.896710395813,28.670210002380365,88.2,15.509996776273036,0.0,0.0,7.9670249098693535,1.0,0.0,0.0,replay,89a46c3c5a94
118.32208103603787,52.838782946514,72.2,25.281613872535907,0.0,1.0,9.390564308725226,1.0,0.0,0.0,replay,89a46c3c5a94
135.565545823839,41.010432783673004,66.5,27.203860020225072,0.0,0.0,8.19611726828399,1.0,0.0,0.0,replay,89a46c3c5a94
118.5532808303833,60.41099880781487,63.86666666666667,24.703216164882033,0.0,2.0,9.037527801204313,1.0,0.0,0.0,replay,89a46c3c5a94
143.12619822365897,45.05341744479296,64.86666666666666,22.969158065158204,0.0,0.0,7.4859011468625924,1.0,0.0,0.0,replay,89a46c3c5a94
116.91099718997353,59.80132143465631,65.6,22.839439572809138,0.0,3.0,9.003700286953363,1.0,0.0,0.0,replay,89a46c3c5a94
134.4500466396934,42.37255813095184,69.95,22.69245469313534,0.0,0.0,7.829164847880404,1.0,0.0,0.0,replay,89a46c3c5a94
110.35353259036415,58.63294825736684,62.95,22.522155758275005,0.0,3.0,9.538721183079572,1.0,0.0,0.0,replay,89a46c3c5a94
133.16215966877184,41.967198113918926,61.45,20.86737884833646,0.0,0.0,7.904885153302477,1.0,0.0,0.0,replay,89a46c3c5a94
107.17747085972836,59.233656629720045,61.65,20.038151112315727,0.0,3.0,9.821388492410225,1.0,0.0,0.0,replay,89a46c3c5a94
133.06552171707153,35.65654386764866,62.0,16.13691420315545,0.0,0.0,9.393868403099887,1.0,0.0,0.0,normal,055c8bf69632
133.1549882888794,35.76064858024431,62.0,16.13691420315545,0.0,0.0,9.387556681602707,1.0,0.0,0.0,normal,055c8bf69632
127.12423006693523,42.918035976005925,73.1,19.09162119884008,0.0,0.0,8.740356661559117,1.0,0.0,0.0,normal,055c8bf69632
127.1707746717665,42.984764206210535,73.1,19.09162119884008,0.0,0.0,8.737157684058614,1.0,0.0,0.0,normal,055c8bf69632
127.0780052457537,39.04117215052588,72.8,19.76933652570735,0.0,0.0,8.431266837691986,1.0,0.0,0.0,normal,055c8bf69632
127.11157117571149,39.091315883018744,72.8,19.76933652570735,0.0,0.0,8.429040421091894,1.0,0.0,0.0,normal,055c8bf69632
135.91926976254112,38.48035252322644,73.0,21.3915871313935,0.0,0.0,7.744535272933537,1.0,0.0,0.0,normal,055c8bf69632
135.9326212029708,38.47936984560877,73.0,21.3915871313935,0.0,0.0,7.743774596795336,1.0,0.0,0.0,normal,055c8bf69632
137.080895273309,37.5338170775016,77.95,20.470649721002996,0.0,0.0,7.678907967799989,1.0,0.0,0.0,normal,055c8bf69632
137.09979308278938,37.47289341511912,77.95,20.470649721002996,0.0,0.0,7.677849508581855,1.0,0.0,0.0,normal,055c8bf69632
103.5841703414917,31.0101779225069,74.2,28.67333255831976,0.0,0.0,12.067480927626832,1.0,0.0,0.0,normal,f4b61b43e23e
103.64747047424316,30.99907589084872,74.2,28.67333255831976,0.0,0.0,12.060111011687741,1.0,0.0,0.0,normal,f4b61b43e23e
108.64098866780598,32.960919881468314,72.7,22.685017081765665,0.0,0.0,10.227365607916003,1.0,0.0,0.0,normal,f4b61b43e23e
108.67166519165039,32.9813279568128,72.7,22.685017081765665,0.0,0.0,10.224478562572735,1.0,0.0,0.0,normal,f4b61b43e23e
118.17998545510429,38.10544570254393,70.86666666666666,23.988515770861873,0.0,0.0,9.066074659787459,1.0,0.0,0.0,normal,f4b61b43e23e
118.2013579777309,38.13408646678916,70.86666666666666,23.988515770861873,0.0,0.0,9.064435381786632,1.0,0.0,0.0,normal,f4b61b43e23e
122.69656281722219,34.743091788680104,68.15,25.546575112918756,0.0,0.0,8.57914480062042,1.0,0.0,0.0,normal,f4b61b43e23e
122.70800690901906,34.76375405520936,68.15,25.546575112918756,0.0,0.0,8.578344685590356,1.0,0.0,0.0,normal,f4b61b43e23e
112.12652921676636,23.48735524296961,70.0,25.353500744473138,0.0,0.0,11.148119974207555,1.0,0.0,0.0,mitm,b40c799900bb
112.23649978637695,23.512747006646205,70.0,25.353500744473138,0.4,0.0,11.13719692238409,1.0,0.0,0.0,mitm,b40c799900bb
135.61799791124133,30.482899298093788,65.7,18.847015678881366,0.0,0.0,8.192947309532665,1.0,0.0,0.0,mitm,b40c799900bb
135.65921783447266,30.44841921519104,65.7,18.847015678881366,0.3,0.0,8.190457890350332,1.0,0.0,0.0,mitm,b40c799900bb
132.60628495897566,36.26304457157934,69.8,21.027600909281116,0.0,0.0,8.079772174901354,1.0,0.0,0.0,mitm,b40c799900bb
132.62850897652763,36.205439813124194,69.8,21.027600909281116,0.4666666666666667,0.0,8.078418280478378,1.0,0.0,0.0,mitm,b40c799900bb
141.01162709687887,39.196034479143,69.65,21.218564984465843,0.0,0.0,7.4648566264977685,1.0,0.0,0.0,mitm,b40c799900bb
141.02914458826967,39.16400677183722,69.65,21.218564984465843,0.5,0.0,7.463929402823044,1.0,0.0,0.0,mitm,b40c799900bb
144.0424166227642,38.5843666258698,69.3,20.007748499019073,0.0,0.0,7.307788939032647,1.0,0.0,0.0,mitm,b40c799900bb
144.07963501779656,38.52980687223627,69.3,20.007748499019073,0.45,0.0,7.305901203992836,1.0,0.0,0.0,mitm,b40c799900bb
95.37076950073242,33.76272703663169,60.4,19.825236442474022,0.0,0.0,13.106741264055758,1.0,0.0,0.0,replay,cce4e73bc6f3
95.51626443862915,33.907970527990315,60.4,19.825236442474022,0.0,0.0,13.086776449503494,1.0,0.0,0.0,replay,cce4e73bc6f3
92.36078792148166,40.9272224049613,57.0,19.86957473123167,0.0,1.0,12.030117283708059,1.0,0.0,0.0,replay,cce4e73bc6f3
107.30690426296658,27.32238354044122,58.3,19.126160095534075,0.0,0.0,10.354516503320413,1.0,0.0,0.0,replay,cce4e73bc6f3
90.19315242767334,39.81548191380814,56.2,18.755265927200284,0.0,2.0,11.879267356662792,1.0,0.0,0.0,replay,cce4e73bc6f3
114.87715584891183,32.70899957294555,63.733333333333334,21.702432019374132,0.0,0.0,9.326733095984117,1.0,0.0,0.0,replay,cce4e73bc6f3
103.26573723240902,47.36870108984814,65.2,23.318662054243163,0.0,3.0,10.193425304061156,1.0,0.0,0.0,replay,cce4e73bc6f3
127.09011529621326,39.20636448814797,67.5,23.71391996275605,0.0,0.0,8.282560579113209,1.0,0.0,0.0,replay,cce4e73bc6f3
133.6684728923597,122.98806985704874,71.25,26.19899807244544,0.0,5.0,7.874942805660911,1.0,0.0,0.0,replay,cce4e73bc6f3
98.90496730804443,23.196255247452456,67.6,25.69513572643663,0.0,0.0,12.638394552083648,1.0,0.0,0.0,normal,6a43877d3084
98.9764928817749,23.18297300029647,67.6,25.69513572643663,0.0,0.0,12.629261389298726,1.0,0.0,0.0,normal,6a43877d3084
112.13000615437825,34.309002863678685,60.9,24.275296084703065,0.0,0.0,9.90913270424115,1.0,0.0,0.0,normal,6a43877d3084
112.1567620171441,34.32125413456632,60.9,24.275296084703065,0.0,0.0,9.906768804017974,1.0,0.0,0.0,normal,6a43877d3084
125.84171976361957,37.12734480565958,58.666666666666664,22.05347037442306,0.0,0.0,8.514096703709528,1.0,0.0,0.0,normal,6a43877d3084
125.87513242449079,37.12717302649587,58.666666666666664,22.05347037442306,0.0,0.0,8.511836697143444,1.0,0.0,0.0,normal,6a43877d3084
118.63626931843005,39.68717125667256,59.4,21.077001684300356,0.0,0.0,8.872763658152582,1.0,0.0,0.0,normal,6a43877d3084
118.67809295654297,39.7059857826107,59.4,21.077001684300356,0.0,0.0,8.86963678572773,1.0,0.0,0.0,normal,6a43877d3084
124.94589153089021,38.072158204156594,59.6,21.053265779921176,0.0,0.0,8.424699412282218,1.0,0.0,0.0,normal,6a43877d3084
124.97963403400622,38.13634525920761,59.6,21.053265779921176,0.0,0.0,8.422424878128172,1.0,0.0,0.0,normal,6a43877d3084
122.36836082056949,38.785499090065144,59.1,20.14422994308792,0.0,0.0,8.602154771778446,1.0,0.0,0.0,normal,6a43877d3084
122.37335506238435,38.86093951255781,59.1,20.14422994308792,0.0,0.0,8.601803704824064,1.0,0.0,0.0,normal,6a43877d3084
146.23546600341797,48.671208856862094,83.4,13.184839779079608,0.0,0.0,8.547858013942964,1.0,0.0,0.0,normal,806afdd8cede
146.32052183151245,48.749651546267984,83.4,13.184839779079608,0.0,0.0,8.542889161093688,1.0,0.0,0.0,normal,806afdd8cede
132.98922114902072,42.66746256272312,69.8,20.88923167567443,0.0,0.0,8.354895994661542,1.0,0.0,0.0,normal,806afdd8cede
133.01298353407117,42.74279290992177,69.8,20.88923167567443,0.0,0.0,8.353403416640909,1.0,0.0,0.0,normal,806afdd8cede
124.69043050493512,47.17170517066912,69.53333333333333,24.116015886174527,0.0,0.0,8.592708895861621,1.0,0.0,0.0,normal,806afdd8cede
124.71163272857666,47.2611643075946,69.53333333333333,24.116015886174527,0.0,0.0,8.5912480494938,1.0,0.0,0.0,normal,806afdd8cede
125.27336572345935,46.060945539623006,69.15,23.147948073209427,0.0,0.0,8.40267660143378,1.0,0.0,0.0,normal,806afdd8cede
125.31215266177529,46.15879130048557,69.15,23.147948073209427,0.0,0.0,8.40007578345958,1.0,0.0,0.0,normal,806afdd8cede
118.58332784552323,42.35147510241484,66.35,22.733840414676973,0.0,0.0,8.876724899461552,1.0,0.0,0.0,normal,806afdd8cede
118.58430661653217,42.44124760527755,66.35,22.733840414676973,0.0,0.0,8.876651632760131,1.0,0.0,0.0,normal,806afdd8cede
121.30267996537059,41.790764981930764,66.8,23.882210952924773,0.0,0.0,8.677727311942927,1.0,0.0,0.0,normal,806afdd8cede
121.30542805320339,41.8859108534971,66.8,23.882210952924773,0.0,0.0,8.677530724228552,1.0,0.0,0.0,normal,806afdd8cede
133.38875770568848,45.268913661965705,74.4,23.954957733212556,0.0,0.0,9.37110459307241,1.0,0.0,0.0,mitm,affaf1121c4e
133.55380296707153,45.17166066316163,74.4,23.954957733212556,0.4,0.0,9.359523819087315,1.0,0.0,0.0,mitm,affaf1121c4e
134.9494457244873,49.454820506031105,76.8,19.554027718094297,0.0,0.0,8.233535937446938,1.0,0.0,0.0,mitm,affaf1121c4e
135.0185341305203,49.54802140998558,76.8,19.554027718094297,0.2,0.0,8.229322872347417,1.0,0.0,0.0,mitm,affaf1121c4e
154.4802188873291,48.62352726481477,80.0,18.029605283163207,0.0,0.0,6.93570075926694,1.0,0.0,0.0,mitm,affaf1121c4e
154.5008591243199,48.64314611366766,80.0,18.029605283163207,0.2,0.0,6.934774198028511,1.0,0.0,0.0,mitm,affaf1121c4e
149.246893431011,47.34463675997593,79.65,18.281889946064112,0.0,0.0,7.052954703100368,1.0,0.0,0.0,mitm,affaf1121c4e
149.26452385751824,47.39133058345112,79.65,18.281889946064112,0.25,0.0,7.0521216411219525,1.0,0.0,0.0,mitm,affaf1121c4e
153.8528894123278,42.89282079912692,79.5,17.124543789543708,0.0,0.0,6.841805720829211,1.0,0.0,0.0,mitm,affaf1121c4e
153.86120896590384,42.92803243499187,79.5,17.124543789543708,0.2,0.0,6.841435772031631,1.0,0.0,0.0,mitm,affaf1121c4e
149.72363020244399,39.37369967109612,78.25,17.82659530028098,0.0,0.0,7.030497307098997,1.0,0.0,0.0,mitm,affaf1121c4e
149.75978198804353,39.49031797269256,78.25,17.82659530028098,0.2,0.0,7.028800155647983,1.0,0.0,0.0,mitm,affaf1121c4e
147.22919464111328,38.72521479855686,56.8,14.455448799674121,0.0,0.0,8.490163945045051,1.0,0.0,0.0,replay,54c22accbebb
147.2657322883606,38.727094538361136,56.8,14.455448799674121,0.0,0.0,8.48805747661906,1.0,0.0,0.0,replay,54c22accbebb
118.05786026848688,51.642839594935396,52.5,13.170041761513135,0.0,1.0,9.4115809704176,1.0,0.0,0.0,replay,54c22accbebb
131.46199120415582,34.52917775631248,59.0,20.104725812604357,0.0,0.0,8.451957108922798,1.0,0.0,0.0,replay,54c22accbebb
113.60320023127964,51.648470735590195,57.53333333333333,18.639980925121378,0.0,2.0,9.431323846927711,1.0,0.0,0.0,replay,54c22accbebb
136.41371045793807,39.428064279603745,57.8,18.137254478007414,0.0,0.0,7.854258694612202,1.0,0.0,0.0,replay,54c22accbebb
118.67703889545642,49.41771907075048,58.75,19.172571554176034,0.0,3.0,8.869715563721137,1.0,0.0,0.0,replay,54c22accbebb
134.41310430827895,42.439119929223004,60.85,18.585679971418855,0.0,0.0,7.8313166291668885,1.0,0.0,0.0,replay,54c22accbebb
109.17052469755474,46.59996831093218,59.75,19.320649575001354,0.0,3.0,9.642085918919705,1.0,0.0,0.0,replay,54c22accbebb
133.4789050252814,40.04717351532277,60.6,21.597222043586996,0.0,0.0,7.886126865874394,1.0,0.0,0.0,replay,54c22accbebb
106.77790641784668,54.13710242376827,64.7,23.689871253343696,0.0,3.0,9.858140267595969,1.0,0.0,0.0,replay,54c22accbebb
103.31567965055767,49.87265550191564,66.0,22.720035211240322,0.0,3.0,10.188497839898657,1.0,0.0,0.0,replay,54c22accbebb
124.00411304674651,39.87550979706637,61.8,20.444070044880984,0.0,0.0,8.488682779018404,1.0,0.0,0.0,replay,54c22accbebb
95.76278924942017,18.130652402354123,67.4,27.58695343817436,0.0,0.0,13.053086797046992,1.0,0.0,0.0,replay,405b725e3f00
95.80576419830322,18.111335081653618,67.4,27.58695343817436,0.0,0.0,13.04723166147594,1.0,0.0,0.0,replay,405b725e3f00
112.24545372856988,38.29077582172276,68.9,28.268179990936805,0.0,1.0,9.898940885374136,1.0,0.0,0.0,replay,405b725e3f00
125.17378065321181,34.70902887539585,70.4,27.122684232944202,0.0,0.0,8.876548309980294,1.0,0.0,0.0,replay,405b725e3f00
104.26664352416992,33.74601409592132,71.8,26.683827811366694,0.0,2.0,10.275851750998438,1.0,0.0,0.0,replay,405b725e3f00
125.50750800541469,38.52253564578091,69.8,24.315153025771124,0.0,0.0,8.536768743606538,1.0,0.0,0.0,replay,405b725e3f00
99.18773801703202,42.952355208487596,67.05,24.932859843989018,0.0,3.0,10.6125172323883,1.0,0.0,0.0,replay,405b725e3f00
118.24463543139007,41.969075630836244,64.7,23.276812496559746,0.0,0.0,8.902150825761092,1.0,0.0,0.0,replay,405b725e3f00
100.21505857768811,47.57128551814923,62.35,22.79314589959008,0.0,3.0,10.503726624391021,1.0,0.0,0.0,replay,405b725e3f00
89.5959734916687,28.613917195745895,64.2,17.37124060048677,0.0,0.0,13.951519820432939,1.0,0.0,0.0,normal,a05af3314bf2
89.6713137626648,28.581812199701254,64.2,17.37124060048677,0.0,0.0,13.939797997254784,1.0,0.0,0.0,normal,a05af3314bf2
127.80621316697862,46.046411840011125,66.0,16.431676725154983,0.0,0.0,8.693717492900335,1.0,0.0,0.0,normal,a05af3314bf2
127.85567177666559,45.94790495964771,66.0,16.431676725154983,0.0,0.0,8.690354488551485,1.0,0.0,0.0,normal,a05af3314bf2
128.06727205004012,51.37646821210715,65.73333333333333,18.36470043921823,0.0,0.0,8.366138782201348,1.0,0.0,0.0,normal,a05af3314bf2
128.11458110809326,51.228081818288295,65.73333333333333,18.36470043921823,0.0,0.0,8.363049405942187,1.0,0.0,0.0,normal,a05af3314bf2
130.8671047813014,51.96624927962977,69.35,20.197215154570195,0.0,0.0,8.043515448030076,1.0,0.0,0.0,normal,a05af3314bf2
130.88726997375488,51.86092669536215,69.35,20.197215154570195,0.0,0.0,8.04227622104456,1.0,0.0,0.0,normal,a05af3314bf2
143.03893792001824,51.301117237498865,67.0,21.281447319202705,0.0,0.0,7.359056172075038,1.0,0.0,0.0,normal,a05af3314bf2
143.0576851493434,51.23193131944531,67.0,21.281447319202705,0.0,0.0,7.35809179247159,1.0,0.0,0.0,normal,a05af3314bf2
132.29568381058542,52.012049889289266,66.75,22.728561327105595,0.0,0.0,7.956658513927601,1.0,0.0,0.0,normal,a05af3314bf2
132.33068114832827,51.98552640042266,66.75,22.728561327105595,0.0,0.0,7.954554225920465,1.0,0.0,0.0,normal,a05af3314bf2
132.8442096710205,36.019928347283084,79.6,22.5619148123558,0.0,0.0,9.40951813478012,1.0,0.0,0.0,normal,addd66a37a3e
132.9861879348755,36.164811658011836,79.6,22.5619148123558,0.0,0.0,9.399472376876734,1.0,0.0,0.0,normal,addd66a37a3e
108.570310804579,35.215390599770274,78.9,22.95844071360248,0.0,0.0,10.234023490188347,1.0,0.0,0.0,normal,addd66a37a3e
108.5975170135498,35.32879051879209,78.9,22.95844071360248,0.0,0.0,10.231459628791299,1.0,0.0,0.0,normal,addd66a37a3e
114.44505623408726,38.20731036652223,76.06666666666666,24.807167423056498,0.0,0.0,9.361947179588595,1.0,0.0,0.0,normal,addd66a37a3e
114.47220189230782,38.25400553770907,76.06666666666666,24.807167423056498,0.0,0.0,9.359727110312255,1.0,0.0,0.0,normal,addd66a37a3e
120.72973502309699,45.0873371808732,75.95,23.232466507024174,0.0,0.0,8.71890904710416,1.0,0.0,0.0,normal,addd66a37a3e
120.74772935164602,45.093844955642574,75.95,23.232466507024174,0.0,0.0,8.717609719035424,1.0,0.0,0.0,normal,addd66a37a3e
117.94883326480263,45.33727483965067,74.3,20.782444514541595,0.0,0.0,8.924476400577388,1.0,0.0,0.0,normal,addd66a37a3e
117.96011422809802,45.31940726455731,74.3,20.782444514541595,0.0,0.0,8.923622919793955,1.0,0.0,0.0,normal,addd66a37a3e
123.85542769181102,45.77440799893999,72.85,18.512900907205225,0.0,0.0,8.498873231188766,1.0,0.0,0.0,normal,addd66a37a3e
